speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,G,G,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
54.9282329966152,4.17612085567035,72.75,-1.90702698747165,0.736288084228269,1,11.65,8361.69643938636,92.0457990038603,108.084376036993,500.52453571686,165.658238771538,59.3775647739194,96.8639774249949,0,-12.4440116385504,1,57.8750161439004,1.75,1.75,-60.9447708864581,-11.3505943553571,0.602122998521607,67.5529199393163,15.3640752053391,0,3149.22453571686,
55.3632747505596,4.19250587209815,73,-1.90615708950056,0.751817710068903,1,11.65,8427.92262010412,91.4133389780056,108.191878820324,508.484426884832,168.292718117911,58.2723174037843,96.7920627461693,0,-12.6476792750962,1,58.4471333048618,1.75,1.75,-62.0557752661397,-11.2601495177869,0.578050152340053,67.803159000823,15.3069231153271,0,3157.18442688483,
55.8029259114434,4.20876213591302,73.25,-1.90586127454158,0.765801085262216,1,11.65,8494.85048845117,90.7741778352913,108.288568940881,516.592452313969,170.976225352141,57.2251222757237,96.7179626930047,0,-12.8513469116421,1,59.0176029351641,1.75,1.75,-63.1494672138816,-11.173755790209,0.556531937403676,68.0521402943407,15.2449552966014,0,3165.29245231397,
56.2463476018515,4.22489032247851,73.5,-1.90606314424693,0.778502275876661,1,11.65,8562.35234255344,90.1295351286147,108.373918620275,524.834973900203,173.704246680918,56.2243074003737,96.641746951983,0,-13.055014548188,1,59.5865125426591,1.75,1.75,-64.2263947093533,-11.0910281080535,0.537147966497123,68.2997905139996,15.1782740796556,0,3173.5349739002,
56.6928443989316,4.24089136145034,73.75,-1.90669893744744,0.790130191278755,1,11.65,8630.32231855052,89.4804218578425,108.447511131451,533.200574748815,176.473003462965,55.2606349640338,96.5634682016186,0,-13.2586821847338,1,60.1539467530821,1.75,1.75,-65.2870799121035,-11.0116389393716,0.519567155492738,68.5460406165978,15.1069799514603,0,3181.90057474882,
57.1418360724131,4.25676638076789,74,-1.90771503040052,0.80085246476569,1,11.65,8698.67208828906,88.8276815568394,108.509019062442,541.679620816179,179.279307125922,54.3266770978931,96.4831653422215,0,-13.4623498212797,1,60.7199874758355,1.75,1.75,-66.3320207590414,-10.9353069684159,0.503524760908023,68.7908255887187,15.0311715622205,0,3190.37962081618,
57.592835904199,4.27251666220546,74.25,-1.90906602111845,0.8108052521551,1,11.65,8767.32755892546,88.1720218122618,108.55818729702,550.263926476629,182.120448479263,53.4163774895988,96.4008659337681,0,-13.6660174578256,1,61.2847140586363,1.75,1.75,-67.3616924403948,-11.0574753219001,-0.812267394138016,69.0340842282058,14.9509457359498,0,3198.96392647663,
58.0454338004745,4.28814360583256,74.5,-1.91071323931192,0.820100312442053,1,11.65,8836.22630209082,87.5140388150326,108.594819531856,558.946495221342,184.994111893588,52.5247361660447,96.3165880649101,0,-13.8696850943714,1,61.8482034319444,1.75,1.75,-68.3765487650846,-10.6154604890967,2.96204338832717,69.2757589389823,14.8663974843166,0,3207.64649522134,
58.4992829629532,4.30364870142877,74.75,-1.91262357242494,0.828830228541481,1,11.65,8905.31552486174,86.8542367375704,108.618767490503,567.721315777479,187.898307822333,51.6475781737212,96.2303418048169,0,-14.0733527309173,1,62.4105302440029,1.75,1.75,-69.4316379969361,-10.26885395911,2.34094338328078,69.5157955382845,14.7776200232881,0,3216.42131577748,
58.9540892486141,4.3190335053856,75,-1.70106757596188,0.83707232473193,1,11.65,8974.55044999862,86.1930432025132,108.629922223462,576.583199829262,190.831319092427,50.7813807758886,96.1421303435018,0,-16.0706074776149,1,67.8776110371998,1.75,1.75,-70.3515063557498,-9.40984671146239,5.84700519240277,69.7540383717082,14.6844839064813,0,3225.28319982926,
59.5973700430163,4.33429962197685,75.25,-1.53997550287652,1.19316499179183,1,11.65,9072.47675191352,85.2578470192258,108.623746093647,589.234687731193,195.018572771553,31.2743419252689,96.0142346721019,0,-18.1412149552298,1,73.4972752212812,1.75,1.75,-71.1621173912947,-8.81812099827509,4.05901339824152,69.9906491045851,14.5875785212576,0,3237.93468773119,
60.340282141114,4.34940095949141,75.5,-1.4168869162705,1.39299804997917,1,11.65,9185.56987555038,84.1778076884939,108.584607761976,604.016479795928,199.910891658227,19.613307744399,95.8618239971647,0,-20.2118224328447,1,79.1211344577293,1.75,1.75,-71.8865799960107,-7.37876172168437,9.981192118143,70.2257694381202,14.4873762293974,0,3252.71647979593,
61.1419725259595,4.36431636870172,75.75,-1.31960007968085,1.5219486292458,1,11.65,9307.61078731367,83.0123169811545,108.503888086735,620.173215971665,205.258274789676,11.4058997977543,95.6914786324998,0,-22.2824299104597,1,84.7956157655309,1.75,1.75,-72.6199466795016,-6.49726591654346,6.18890327122797,70.4595166207684,14.3842476678875,0,3268.87321597167,
61.9808596075529,4.37903620783706,76,-0.900342371868829,1.61372279782413,1,11.65,9435.31413294356,81.792750030389,108.37665058774,637.307904654602,210.929330145731,4.94223431516212,95.5064220917851,0,-33.5608917500166,1,118.436494927082,1.75,1.75,-73.0900332563259,-4.95249759352025,10.9897777425523,70.691780843728,14.2782014233469,0,3286.0079046546,
62.8392790629545,4.39355681961461,76.25,-0.688338595591781,1.67395249712569,1,11.65,9565.99088171453,80.5447870796262,108.201168563996,655.083261481115,216.812426967745,0,95.3095247827247,0,-45.1217835000332,1,131.380595779309,1.75,1.75,-73.431410289335,-3.75507207818496,8.63559391718103,70.923048667812,14.1703084409621,0,3303.78326148112,
63.2838135511251,4.40803860648659,76.5,-0.555726281904376,-2.22272257443043,1,11.65,9633.6621364434,79.8985265969655,108.092293655658,664.384358758998,219.890804317399,0,0,97.7316102519531,-56.6826752500498,1,131.380595779309,1.75,1.75,-73.6953521911086,-3.04721009373663,5.11864553216071,71.1535644556657,14.0610892457139,0,3313.084358759,
62.1470270178869,4.42279347919924,76.75,-0.460280706501765,-2.20737997237877,1,11.65,9460.60971169298,81.5511772533321,108.346256883156,640.729662941386,212.061826978237,0,0,97.8659903207348,-66,1,131.380595779309,1.75,1.75,-73.9073278847679,-2.58148803642803,3.30536906315552,71.3834911671528,13.9508493395714,0,3289.42966294139,
60.996798652731,4.43783551436339,77,-0.443400460541559,-2.19204763279515,1,11.65,9285.51104383672,83.2233695313593,108.521467285007,617.231666715014,204.284712387948,0,0,97.9971230580666,-66,1,131.380595779309,1.75,1.75,-74.119323806741,-3.32764405752615,-5.19459467802984,71.6129860972079,13.839770357172,0,3265.93166671501,
59.8323292146474,4.45318006500792,77.25,-0.426632440238687,-2.17672545097977,1,11.65,9108.24446482993,84.9162653608742,108.615077108969,593.889893216601,196.559302719442,0,0,98.1249327385239,-66,1,131.380595779309,1.75,1.75,-74.3313400252642,-0.961392682865126,16.1486165510136,71.8420460761724,13.7278539371819,0,3242.5898932166,
58.6527439512255,4.46883789726584,77.5,-0.409976274454061,-2.12221050900784,1,11.65,8928.67681156653,86.6311364495397,108.623968561942,570.703825805282,188.885426980471,0,0,96.3776781860238,-66,1,131.380595779309,1.75,1.75,-74.8060087505382,-0.931237465487596,0.201678426958268,72.0706679406063,13.6151017302406,0,3219.40382580528,
57.4792209531052,4.48481984879338,77.75,0.563325802640284,-2.06530691163634,1,11.65,8750.03201380787,88.3371942681348,108.546992251245,548.095026736565,181.402609321795,0,0,94.4699286152764,46.1304927343106,1,131.380595779309,1.75,1.75,-74.5426608271052,1.85486483889291,18.2555897851566,72.2989621128755,13.5001501034078,0,3196.79502673657,
56.3135233171662,4.5011281702563,78,0.687878584480738,-1.95673859254167,1,11.65,8572.57846687815,90.0318756413137,108.385782584697,526.089356441894,174.119408751454,0,0,90.0149211977965,36.2609854686212,1,127.704666562136,1.75,1.75,-74.2275648110617,4.61541798862382,17.7261927594446,72.5277513829505,13.3862643442053,0,3174.78935644189,
55.1865501331064,4.51771942921393,78.25,0.907671641552082,-1.60617757371182,1,11.65,8401.01992318683,91.6702597335658,108.149627338481,505.243350816481,167.220021546826,0,0,73.698209250061,26.3914782029317,1,96.3719340177574,1.75,1.75,-73.8543086170201,5.12846538701096,3.23822309452693,72.7571377280815,13.2736511715297,0,3153.94335081648,
54.2454314225515,4.53463487138818,78.5,1.40084625144595,-1.74026536477326,1,11.65,8257.75390966748,93.0384501626755,107.891928110949,488.158043851272,161.565310021698,0,0,80.7618969666605,16.5219709372423,1,69.1048391082483,1.75,1.75,-72.9640970254692,7.14442633359332,12.4803676121622,72.9872320563449,13.1625447550506,0,3136.85804385127,
53.205821682279,4.55187960874374,78.75,1.21495839191713,-1.66824508297704,1,11.65,8099.49465774282,94.5498260185561,107.543262684113,469.626314907343,155.431877274298,100,0,77.8221981079844,18.3266419534731,1,74.0000038283325,1.75,1.75,-72.2377019576109,7.40282618766195,1.56914940964914,73.219130179039,13.0549777364943,0,3118.32631490734,
52.1898351620938,4.56945315972377,79,1.2864649415434,-1.5734218257029,1,11.65,7944.83155636796,96.2534299178383,107.390399717548,451.862150841931,149.552484912223,37.606984023244,0,73.6983616985794,16.6532839069461,1,69.4615213752504,1.75,1.75,-71.4433471035017,8.13407478840025,4.35746733758552,73.4524391746909,12.9503297652845,0,3100.56215084193,
51.2133262664067,4.58733421247088,79.25,1.37715332447581,-1.39467470069812,1,11.65,7796.17811330893,98.2835751243513,107.603710941653,435.111019810557,144.008375351012,0,0,65.3348523530874,14.9799258604192,1,64.9013227487036,1.75,1.75,-70.5803788249699,8.75044003825317,3.60972135934762,73.6872488657934,12.8488951302763,0,3083.81101981056,
50.3326069627215,4.60551286839135,79.5,1.5350668031292,-1.28348836389892,1,11.65,7662.10667019192,100.114575415856,107.723400544313,420.274427417745,139.097919239916,0,0,60.2070789567056,12.980683516935,1,59.3790572961556,1.75,1.75,-69.5479282054656,9.68027634057333,5.35640425267592,73.9236360988448,12.7509768128617,0,3068.97442741775,
49.5086107541408,4.62396453547983,79.75,1.61178330870411,-1.12413488173813,1,11.65,7536.6701544427,101.827649367792,107.772951774241,406.626421644604,134.580848771264,0,0,52.5959425899946,11.96136703387,1,56.5121209908307,1.75,1.75,-68.4326749711804,10.6884570597159,5.72178316022867,74.1618487466148,12.6572946761947,0,3055.3264216446,
48.776080539746,4.64263205744981,80,1.71017704393852,-0.855507701046328,1,11.65,7425.15745958093,103.350567090249,107.766327380677,394.682538785275,130.627790614512,0,0,39.4129770964667,10.9420505508051,1,53.5957485055169,1.75,1.75,-67.220262879984,11.2800028999748,3.31841235454728,74.4019462014377,12.568227242188,0,3043.38253878528,
48.2120766455968,4.66152559332931,80.25,1.84249498914444,-0.864356719321487,1,11.65,7339.29943910177,104.523121490131,107.72872723045,385.607783445064,127.624325490092,0,0,40.03512089819,9.9227340677401,1,50.6159562111944,1.75,1.75,-65.8246219346028,12.0302476675749,4.15832424612992,74.6439890691008,12.4842202009955,0,3034.30778344506,
47.6353397129932,4.68064594988633,80.5,1.83154390564512,-0.836851556864883,1,11.65,7251.50307477832,105.72214765806,107.661038105895,376.437298783839,124.589176902453,0,0,38.8309589541796,9.74467121429108,1,50.0876880882941,1.75,1.75,-64.410449044708,12.3481296028606,1.74099883131533,74.8881432512732,12.4060894552082,0,3025.13729878384,
47.0702519232059,4.69999207107117,80.75,1.83646610765608,-0.803976039102333,1,11.65,7165.48005342796,106.89695545834,107.56603946389,367.559083747937,121.650760578513,0,0,37.3427706771738,9.48934242858216,1,49.3257002701023,1.75,1.75,-62.9595723702293,12.5806325498807,1.25852885154125,75.1342868894074,12.3339683716694,0,3016.25908374794,
46.5209532908786,4.71956012784905,81,1.84345563536732,-0.763499322040161,1,11.65,7081.8606073341,108.038937871699,107.446489570627,359.030485192522,118.828056564901,0,0,35.4545942758505,9.23401364287323,1,48.5581258266962,1.75,1.75,-61.4699890972056,12.7982757403584,1.1647319848365,75.3823138309492,12.2680665669334,0,3007.73048519252,
45.99332525536,4.73934200816552,81.25,1.85311717754942,-0.71161267335812,1,11.65,7001.54006496042,109.135867486842,107.306402201482,350.932616226996,116.147910807989,0,0,32.9691814047811,8.97868485716431,1,47.7846165604529,1.75,1.75,-59.93952696851,13.029395692275,1.22348454144773,75.6321064306144,12.2086020861603,0,2999.632616227,
45.4961806259894,4.7593224958412,81.5,1.86634647169104,-0.640894581671495,1,11.65,6925.85999570488,110.494142163244,107.467590920428,343.387114044844,113.650581480563,0,0,29.5037780161695,8.72335607145539,1,47.0048004922699,1.75,1.75,-58.3658246139938,13.3137369754154,1.49026140023125,75.8835343483725,12.1558017782955,0,2992.08711404484,
45.0439456037541,4.77947259269024,81.75,1.88458874452561,-0.532794801701053,1,11.65,6857.01649266659,111.735852840273,107.595050315264,336.594461462298,111.402422233385,0,0,24.1060549403513,8.46802728574647,1,46.218279351266,1.75,1.75,-56.7463089451672,13.7549818484887,2.29314307530306,76.136453198274,12.1099016782394,0,2985.2944614623,
44.6647977299052,4.79964139219709,82,1.91060475688217,-0.0581483096020159,1,11.65,6799.29900834556,112.77688668326,107.683408139032,330.951884221697,109.534902579285,0,0,0,8.21269850003754,1,45.4246257199206,1.75,1.75,-55.0781690735245,13.946644218217,0.995142840146721,76.3907030258699,12.0711473923464,0,2979.6518842217,
44.6233797749893,4.81981019170394,82.25,1.96825505608591,0,1,11.65,6792.99397453594,112.890608784183,107.692037860457,330.33838117414,109.331851925247,0,2.37728999790615,0,7.95736971432862,1,44.6233797749893,1.75,1.75,-53.3167339938406,14.2174233744741,1.40593032942342,76.6461065880321,12.039794482182,0,2979.03838117414,
44.5819618200734,4.8399789912108,82.5,1.93620978682639,-0.0581483096020159,1,11.65,6786.68894072631,113.004330885107,107.700466197013,329.725447295813,109.128989648732,100,98.3172672050566,0,8.07405923561243,1,44.9905353475883,1.75,1.75,-51.5862354136671,14.1996915259194,-0.0920667012350428,76.9024911225756,12.0162943388178,0,2978.42544729581,
44.79113495796,4.86016652812612,82.75,1.93665735907688,0.293393892823074,1,11.65,6818.53125909089,112.430000048504,107.65584087291,332.826769102351,110.155431854206,85.6455569239721,98.2927629814292,0,8.14811847122485,1,45.2227036865607,1.75,1.75,-49.8723316225607,14.1219695632697,-0.40317077463339,77.1595968532896,12.0005394200418,0,2981.52676910235,
45.0053593806093,4.88025978990313,83,1.93761550069392,0.301888820496075,1,11.65,6851.14253191677,111.841799799065,107.604813914185,336.018031228394,111.211641541312,85.2068774794455,98.2673285616296,0,8.22217770683728,1,45.4542232575004,1.75,1.75,-48.1746693234039,14.0524004576299,-0.362572278575181,77.4171792252448,11.9924775043168,0,2984.71803122839,
45.2227373394369,4.90025740823985,83.25,1.93891395946457,0.307797949889154,1,11.65,6884.23386592056,111.244940822746,107.547528754011,339.271835445684,112.288550738524,84.8680260518431,98.2411641068616,0,8.2962369424497,1,45.685105794472,1.75,1.75,-46.492905632406,13.987292898909,-0.340942980853371,77.6749998013094,11.9920499373919,0,2987.97183544568,
45.4420570300134,4.92015890144767,83.5,1.94044407403449,0.312047317561735,1,11.65,6917.62078874209,110.642750395022,107.484110059269,342.570593170726,113.380338165252,84.5929084373848,98.2143970389351,0,8.37029617806213,1,45.9153627773794,1.75,1.75,-44.8267077184716,13.9250928388405,-0.327290771138594,77.9328262869187,11.9991919908988,0,2991.27059317073,
45.6625231349348,4.93996434290041,83.75,1.94213447533122,0.315199699004038,1,11.65,6951.18222962515,110.037412234676,107.414668682985,345.902678813175,114.483156108379,84.3595814780684,98.1871104826296,0,8.44435541367455,1,46.1450054399453,1.75,1.75,-43.1757524561481,13.865066649219,-0.317383881239739,78.1904325433884,12.0138332087729,0,2994.60267881318,
45.8836040646919,4.95967416045343,84,1.94393733932877,0.31761219559671,1,11.65,6984.83726497427,109.430385937575,107.339303742105,349.260251116302,115.594409352913,84.154097242207,98.1593593380088,0,8.51841464928698,1,46.3740447773755,1.75,1.75,-41.5397260916615,13.8068209445573,-0.309463845240511,78.4475985906338,12.0358977417071,0,2997.9602511163,
46.1049401159993,4.97928901020959,84.25,1.94582014253985,0.319518246165876,1,11.65,7018.53113734478,108.903822110396,107.338100081258,352.637942907225,116.712321529578,83.9673114672098,98.1325727229205,0,8.59247388489941,1,46.6024915537235,1.75,1.75,-39.9183239215483,13.7501185812316,-0.302722563567223,78.704110600108,12.0653046698624,0,3001.33794290723,
46.3262859544787,4.99880969492874,84.5,1.94776051318609,0.321073754043341,1,11.65,7052.22649961139,108.443647917457,107.397685323434,356.032039438903,117.835663171268,83.8051715938617,98.1065983790856,0,8.66653312051183,1,46.8303563089688,1.75,1.75,-38.3112499834434,13.6948026990423,-0.296745002566754,78.9597608787218,12.1019683140658,0,3004.7320394389,
46.5474735232263,5.01823711030334,84.75,1.94974292076503,0.32238452068867,1,11.65,7085.89776855877,107.98380276457,107.452877642256,359.439947389577,118.963575968182,83.6617958575715,98.0803347410974,0,8.74059235612426,1,47.0576493658219,1.75,1.75,-36.7182167585318,13.6407621499456,-0.291295211371216,79.2143478444625,12.1457985357421,0,3008.13994738958,
46.7683876008679,5.0375722091149,85,1.9517565013503,0.323523243475709,1,11.65,7119.52740409683,107.52452619499,107.503661017898,362.859843985689,120.095456638289,83.5245245617831,98.0537924507115,0,8.81465159173668,1,47.2843808362709,1.75,1.75,-35.1389448852509,13.5879139719022,-0.286228082781276,79.4676759943841,12.196701025827,0,3011.55984398569,
46.9889494287135,5.05681597709939,85.25,1.95379360542392,0.324540373725501,1,11.65,7153.10341683103,107.06598194668,107.550035774441,366.290441201,121.230878884492,83.3913189539349,98.0269783001577,0,8.88871082734911,1,47.5105606278794,1.75,1.75,-33.5731628838056,13.5361935784048,-0.281449399416305,79.7195558656021,12.25457758292,0,3014.990441201,
47.2091056017031,5.0759694165983,85.5,1.95584881568529,0.325471214779221,1,11.65,7186.61767693675,106.608281047842,107.592012969753,369.730825189529,122.369540251854,83.2607444936408,97.9998963606283,0,8.96277006296153,1,47.7361984498478,1.75,1.75,-32.0206068910767,13.485548825796,-0.27689575502043,79.9698039898843,12.319326380937,0,3018.43082518953,
47.4288204528756,5.09503353544844,85.75,1.9579182758393,0.326340645450795,1,11.65,7220.064754851,106.151497649475,107.629610663967,373.180345786048,123.511225555666,83.131783492936,97.972548762207,0,9.03682929857396,1,47.9613038188496,1.75,1.75,-30.4810204055151,13.4359362280673,-0.272523431365636,80.2182428423952,12.3908422265272,0,3021.88034578605,
